,stat_date,client_id,c_owner_verified_deal_concentration,n_owner_verified_deal_concentration,c_notary_datacap_alloc_concentration,n_notary_datacap_alloc_concentration,c_total_datacap_received,n_total_datacap_received,c_total_datacap_used,n_total_datacap_used,c_datacap_utilization_rate,n_datacap_utilization_rate,c_max_single_provider_datacap_spent,n_max_single_provider_datacap_spent,c_max_single_notary_datacap_received,n_max_single_notary_datacap_received,c_top3_provider_datacap_spent,n_top3_provider_datacap_spent,c_top3_notary_datacap_received,n_top3_notary_datacap_received,c_top3_provider_concentration_verified,n_top3_provider_concentration_verified,c_top3_notary_concentration,n_top3_notary_concentration,c_top5_provider_concentration_verified,n_top5_provider_concentration_verified,c_top5_notary_concentration,n_top5_notary_concentration,c_verified_deal_duration_avg,n_verified_deal_duration_avg,c_verified_deal_duration_std,n_verified_deal_duration_std,c_avg_price_per_epoch_per_unit_verified,n_avg_price_per_epoch_per_unit_verified,c_frac_paid_verified_deals,n_frac_paid_verified_deals,c_verified_deal_frequency,n_verified_deal_frequency,c_datacap_to_deal_timelapse_min,n_datacap_to_deal_timelapse_min,c_datacap_to_deal_timelapse_avg,n_datacap_to_deal_timelapse_avg,create_ts,stat_date_in_month,p_owner_verified_deal_concentration,p_notary_datacap_alloc_concentration,p_total_datacap_received,p_total_datacap_used,p_datacap_utilization_rate,p_max_single_provider_datacap_spent,p_max_single_notary_datacap_received,p_top3_provider_datacap_spent,p_top3_notary_datacap_received,p_top3_provider_concentration_verified,p_top3_notary_concentration,p_top5_provider_concentration_verified,p_top5_notary_concentration,p_verified_deal_duration_avg,p_verified_deal_duration_std,p_avg_price_per_epoch_per_unit_verified,p_frac_paid_verified_deals,p_verified_deal_frequency,p_datacap_to_deal_timelapse_min,p_datacap_to_deal_timelapse_avg
1182,2023-04-27,f0159916,0.9745762711864406,0.9745845982505809,0.0,0.0,5497558138880.0,0.0002055917132079569,5420517163008.0,0.0002091500181289988,0.985986328125,0.015876345568085624,2795486838784.0,0.001159698612855873,5497558138880.0,0.0002055917132079569,5420517163008.0,0.0013571761301168503,5497558138880.0,0.0002055917132079569,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1299523.7966101696,0.7584155170462955,13280.37199468649,0.022500502798288576,1.0,1.0,1.0,1.0,0.0002776738461828082,5.553476923656164e-05,1.112941281218003e-05,1.0461759652117625e-05,1.1296924562887274e-06,0.0011413714569347433,2023-04-28 04:38:43.255,202304,97,0,0,0,1,0,0,0,0,99,99,99,99,75,2,99,99,0,0,0
1183,2023-04-27,f0690710,0.9746031746031746,0.9746115018971854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2147752083456.0,0.0008909878586526654,0.0,0.0,5011421528064.0,0.0012547477232786799,0.0,0.0,0.4666666666666667,0.4100534323022301,0.0,0.0,0.726984126984127,0.6762475072564409,0.0,0.0,1458108.3111111112,0.9123897744978212,1081.4945831925845,0.0018323411351123936,1.0,1.0,1.0,1.0,0.005641824727311805,0.001128364945462361,0.0,0.0,0.0,0.0,2023-04-28 04:38:43.255,202304,97,0,0,0,0,0,0,0,0,41,0,67,0,91,0,99,99,0,0,0
1184,2023-04-27,f01212913,0.9915966386554622,0.9916051111465903,0.0,0.0,16492674416640.0,0.0006167759238955127,16363825397760.0,0.0006313962811441473,0.9921875,0.015976196951392952,5727338889216.0,0.0023759683424072336,16492674416640.0,0.0006167759238955127,16091094974464.0,0.004028850408479131,16492674416640.0,0.0006167759238955127,0.9833333333333333,0.9815641697594446,1.0,1.0,1.0,1.0,1.0,1.0,1540800.0,0.9926775089853119,0.0,0.0,1.0,1.0,1.0,1.0,0.0058110434241207135,0.0011622086848241428,2.4518998546023386e-06,1.7842409009065064e-06,9.176170090851489e-07,0.0007263205185853336,2023-04-28 04:38:43.255,202304,99,0,0,0,1,0,0,0,0,98,99,99,99,99,0,99,99,0,0,0
1185,2023-04-27,f0447847,0.9953596287703016,0.9953681334135156,0.0,0.0,10995116277760.0,0.0004111838185517348,10888070086656.0,0.0004201149055582376,0.9902642056345939,0.015945228030233516,10811364655104.0,0.004485060662532193,10995116277760.0,0.0004111838185517348,10888070086656.0,0.0027261292242981346,10995116277760.0,0.0004111838185517348,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1464578.8700696055,0.9186722259343048,596.7072647647252,0.0010109817319853454,1.0,1.0,1.0,1.0,0.003622122681547344,0.0007244245363094688,1.2242749231767486e-05,1.1575096815035933e-05,1.0077540091281633e-06,0.00090272682559145,2023-04-28 04:38:43.255,202304,99,0,0,0,1,0,0,0,0,99,99,99,99,91,0,99,99,0,0,0
1186,2023-04-27,f01314870,0.9875,0.9875084374882517,0.0,0.0,10995116277760.0,0.0004111838185517348,10909216931840.0,0.00042093085409609823,0.9921875,0.015976196951392952,4363686772736.0,0.0018102614914531124,10995116277760.0,0.0004111838185517348,10772851720192.0,0.0026972811195829145,10995116277760.0,0.0004111838185517348,0.9875,0.9861731273195836,1.0,1.0,1.0,1.0,1.0,1.0,1540800.0,0.9926775089853119,0.0,0.0,1.0,1.0,1.0,1.0,0.0007927502985200343,0.00015855005970400685,1.5738613113412447e-05,1.5070963030731437e-05,1.0956295195050213e-06,0.0010747071916393722,2023-04-28 04:38:43.255,202304,98,0,0,0,1,0,0,0,0,98,99,99,99,99,0,99,99,0,0,0
1187,2023-04-27,f01697121,0.9990651293237769,0.9990736656278693,0.5,0.5166666666666666,329853488332800.0,0.012335525928490854,327263723716608.0,0.012627432344538303,0.9921487426757812,0.015975572880247278,129917693984768.0,0.053895951959144595,329853488332800.0,0.012335525928490854,196097435762688.0,0.04909841637984539,329853488332800.0,0.012335525928490854,0.5992030938708544,0.5566585766597973,1.0,1.0,0.7356146724481425,0.6864819327381754,1.0,1.0,1339717.8435649734,0.797441071043883,228590.52297834994,0.3872934962962257,1.0,1.0,1.0,1.0,0.03614647828094904,0.0072292956561898075,0.03225806451612903,0.03225741839297671,1.650671632997249e-06,0.002160975088588555,2023-04-28 04:38:43.255,202304,99,51,1,1,1,5,1,4,1,55,99,68,99,79,38,99,99,0,3,0
1188,2023-04-27,f01785922,0.9996647810601299,0.9996733224878218,0.75,0.775,905997581287424.0,0.03388157856851878,813588943994880.0,0.031392233853135575,0.898003439301426,0.014459643477981326,207479669522432.0,0.08607229694106946,905997581287424.0,0.03388157856851878,504244461371392.0,0.1262515468681261,905997581287424.0,0.03388157856851878,0.619777917452336,0.5794174139464515,1.0,1.0,0.9001466582861932,0.8815901510358709,1.0,1.0,1518312.6755080663,0.9708439201155964,6575.623385226575,0.011140865063040363,1.0,1.0,1.0,1.0,0.04272287862513426,0.008544575725026853,1.0,1.0,5.979665104683363e-06,0.010633209032799108,2023-04-28 04:38:43.255,202304,99,77,3,3,1,8,3,12,3,57,99,88,99,97,1,99,99,0,99,1
1189,2023-04-27,f02010315,0.9998265579763318,0.9998351007862929,0.8571428571428572,0.8857142857142858,7139788706126234.0,0.26700657865993543,5180684847022080.0,0.1998961163834799,0.7256075859187315,0.011683722283778189,883271567147008.0,0.36642246960265806,7139788706126234.0,0.26700657865993543,1711826593120256.0,0.42860313245326576,7139788706126234.0,0.26700657865993543,0.33042476886125094,0.25934948232672633,1.0,1.0,0.4642253150396473,0.36465822338936144,1.0,1.0,1141618.343228423,0.6051005795285056,458541.3170726603,0.7768916557497294,1.0,1.0,1.0,1.0,0.6045146253538392,0.12090292507076783,1.0,1.0,2.1125595199493555e-05,0.04027517174426316,2023-04-28 04:38:43.255,202304,99,88,26,19,1,36,26,42,26,25,99,36,99,60,77,99,99,12,99,4
1190,2023-04-27,f02050289,0.9996774778769981,0.9996860194131754,0.6666666666666667,0.688888888888889,5277655813324800.0,0.197368420737891,5108786289180672.0,0.1971219189732028,0.9680029296875,0.015586776556494382,414686608621568.0,0.17203145294354819,5277655813324800.0,0.197368420737891,1060682707501056.0,0.2655712515691777,5277655813324800.0,0.197368420737891,0.20761931454196028,0.12350825182004363,1.0,1.0,0.3278947789878283,0.202992345152033,1.0,1.0,1536102.0488150672,0.9881161333206075,49872.216575046376,0.08449687622098688,1.0,1.0,1.0,1.0,0.9824193229063551,0.19648386458127104,0.00024378352023403217,0.00024311602240794858,1.4844447364251897e-05,0.027982394162962717,2023-04-28 04:38:43.255,202304,99,68,19,19,1,17,19,26,19,12,99,20,99,98,8,99,99,19,0,2
1191,2023-04-27,f02059051,0.9995802948428729,0.9995888355486899,0.0,0.0,225168986252247.0,0.008420641058534633,649814324805632.0,0.0250730094060179,2.885896213422897,0.04646872939977181,253366563241984.0,0.10510833247567565,225168986252247.0,0.008420641058534633,455050711269376.0,0.1139345309458361,225168986252247.0,0.008420641058534633,0.7002780546665968,0.6684626257878628,1.0,1.0,0.8952311001521431,0.8757610972832635,1.0,1.0,1478150.1003095326,0.9318489229495991,146521.01491407567,0.24824579517812442,1.0,1.0,1.0,1.0,0.16592310435092664,0.033184620870185325,6.885155604516663e-05,6.818394142390447e-05,1.0690938557291875e-05,0.01985359966787698,2023-04-28 04:38:43.255,202304,99,0,0,2,4,10,0,11,0,66,99,87,99,93,24,99,99,3,0,2
1192,2023-04-27,f01752533,0.9875,0.9875084374882517,0.0,0.0,5497558138880.0,0.0002055917132079569,5454608465920.0,0.00021046542704804912,0.9921875,0.015976196951392952,5386425860096.0,0.0022345416296687035,5497558138880.0,0.0002055917132079569,5454608465920.0,0.001365711830686698,5497558138880.0,0.0002055917132079569,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,613883.99375,0.09270815049268302,100369.47045937603,0.17005273284795863,1.0,1.0,1.0,1.0,0.00015068467348514815,3.0136934697029632e-05,0.000724112961622013,0.000723445784492968,3.061109544791504e-06,0.004921330360699988,2023-04-28 04:38:43.255,202304,98,0,0,0,1,0,0,0,0,99,99,99,99,9,17,99,99,0,0,0
1193,2023-04-27,f01752086,0.9996337331746177,0.9996422743370273,0.6,0.62,2251799813685248.0,0.08421052595667562,2233866714611712.0,0.08619348482969041,0.9920361042022705,0.015973759173480175,281185066418176.0,0.11664875223513972,2086873069518848.0,0.07804276279636228,794804636090368.0,0.1990013228249367,2251799813685248.0,0.08421052595667562,0.3557976986234472,0.28741574387480934,1.0,1.0,0.5499496383115099,0.46631335076873776,1.0,1.0,1540457.6075145744,0.9923450702925033,18683.136102689157,0.03165423049351018,0.9999999997980147,0.9999999997980147,0.9999847388822758,0.9999847388822758,0.08076119577743404,0.01615223915548681,1.0,1.0,4.001976800627354e-06,0.006762693151848752,2023-04-28 04:38:43.255,202304,99,61,8,8,1,11,7,19,8,28,99,46,99,99,3,99,99,1,99,0
1194,2023-04-27,f01281521,0.99375,0.9937584908900761,0.0,0.0,5497558138880.0,0.0002055917132079569,5454608465920.0,0.00021046542704804912,0.9921875,0.015976196951392952,5454608465920.0,0.0022628269722164093,5497558138880.0,0.0002055917132079569,5454608465920.0,0.001365711830686698,5497558138880.0,0.0002055917132079569,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1529714.0,0.9819137933509113,64.20094240965378,0.00010877357086978799,1.0,1.0,1.0,1.0,0.03636363636363636,0.007272727272727273,1.5003953541758253e-06,8.327357651979364e-07,8.471920863845232e-07,0.0005884925397433484,2023-04-28 04:38:43.255,202304,99,0,0,0,1,0,0,0,0,99,99,99,99,98,0,99,99,0,0,0
1195,2023-04-27,f01941661,0.9998509509330472,0.9998594939514288,0.8571428571428572,0.8857142857142858,2361750976462848.0,0.08832236806355118,2287253694971904.0,0.08825341519692319,0.9684567584671788,0.015594084115831398,341424398663680.0,0.14163885237603802,2361750976462848.0,0.08832236806355118,1021920896090112.0,0.25586616002126106,2361750976462848.0,0.08832236806355118,0.4467894830978358,0.38806628938611076,1.0,1.0,0.7417128718774221,0.693713407028177,1.0,1.0,1529436.7860549693,0.9816446383739854,1251.2894009305016,0.002120018978261327,1.0,1.0,1.0,1.0,0.35051826464933544,0.07010365292986709,1.0,1.0,4.415674792029085e-06,0.007572337746678858,2023-04-28 04:38:43.255,202304,99,88,8,8,1,14,8,25,8,38,99,69,99,98,0,99,99,7,99,0
1196,2023-04-27,f01905314,0.9997527496630217,0.9997612918423431,0.8571428571428572,0.8857142857142858,5222680231936000.0,0.19531249968445322,4344629734408192.0,0.16763702805269015,0.8318774157072368,0.01339488103281968,664132672028672.0,0.2755133786543308,5222680231936000.0,0.19531249968445322,1727951779397632.0,0.43264051882280363,5222680231936000.0,0.19531249968445322,0.3977212984832197,0.33378952608007345,1.0,1.0,0.5468726704906585,0.46266456657502736,1.0,1.0,1539825.871645172,0.9917316998023085,9959.354854462057,0.016873811355708382,1.0,1.0,1.0,1.0,0.3465643200092875,0.0693128640018575,1.0,1.0,1.0755291649785109e-05,0.019979544522772716,2023-04-28 04:38:43.255,202304,99,88,19,16,1,27,19,43,19,33,99,46,99,99,1,99,99,6,99,2
